,StockA,StockB,StockC,Bond,Gold
2022-04-12,99.70142534879096,185.46643172160455,101.2689186710863,70.86626916705279,81.12026594427407
2022-04-13,98.23940218818319,185.23800388146034,99.69200425402747,71.14161325065224,79.42093917966763
2022-04-14,97.59272946650702,186.46039289977986,102.01216360495913,70.48781606993829,79.33677580552411
2022-04-15,98.1753219721734,182.43470414995957,104.18208451612215,70.14202050761203,79.39883319607446
2022-04-18,99.33614128832305,179.6148627223961,105.26440448350507,70.95442523381466,79.58988231182165
2022-04-19,97.96417533521372,176.67157647187634,107.88224677511931,71.34115055462537,81.02241927151276
2022-04-20,99.29324561107651,177.07641107443317,105.51326640281744,72.93125659312727,80.80417646831796
2022-04-21,101.3906805298196,181.496655569942,104.79778626956484,73.85812733550814,80.70756027056252
2022-04-22,102.0522867319186,187.33745793878208,103.78906284720486,74.76858400232018,79.59891782053387
2022-04-25,105.04130850254283,189.07941907510067,104.84712891501,73.70051149089349,80.46980549229195
2022-04-26,103.82571544501327,190.46949259990228,103.39421147628873,74.31100896586625,80.68801460590585
2022-04-27,101.8883416395802,185.75462884551314,104.49943182077695,74.28533191231092,80.28111855109086
2022-04-28,99.17434314019708,184.39275816025818,106.50082522336153,73.87171358358512,78.36726953492358
2022-04-29,101.48680388347877,182.41065682747364,107.54809085685575,74.01817907547844,79.86217096889855
2022-05-02,102.52585358348173,180.87423284316046,107.99954351379984,74.77383435447366,78.63927033389103
2022-05-03,102.45781737933667,180.49686952203476,106.5931820908066,75.18488189263795,78.070763688114
2022-05-04,102.91625032967676,179.35158725907968,105.40712752733424,74.50909816413083,78.45768279659796
2022-05-05,101.1799468844221,174.47379417709416,107.24936833497627,75.10938036789192,77.28718252029736
2022-05-06,105.05292020402692,176.36856945941554,108.42802349281891,74.62315047213221,75.84426228444653
2022-05-09,105.28013583530334,173.77454104283208,108.40619313651241,74.809399424687,73.82792683409679
2022-05-10,105.47587855571174,174.4089189985894,107.82723696988418,74.58692619612178,74.54027991667878
2022-05-11,106.67210743226883,179.6238203289886,104.93122034874389,74.43124104026617,74.0452365974671
2022-05-12,107.4791157812335,177.36423970743792,103.44799060281193,75.04967272078976,76.90890445951271
2022-05-13,107.86751963949348,171.20795962662845,106.20774621563247,74.24867106267014,75.95856396588543
2022-05-16,106.59203599994709,170.5676545202421,104.40838211468851,75.79994536866903,75.0902602579893
2022-05-17,107.38277980711605,173.27868853356648,104.71230124038694,74.37737651821482,74.57220398113294
2022-05-18,110.53675956345795,178.16940595450936,106.19202415313309,73.92692664601886,74.83094921095707
2022-05-19,112.85407411812443,175.16197907726826,104.42918761431011,74.2312402683774,74.4056134685825
2022-05-20,115.6570849121538,176.43944268907663,104.7263733182362,74.70488841571539,75.01874419039638
2022-05-23,114.77830715461327,175.33663246355758,106.10590221917549,74.6418683429191,74.10676839232805
2022-05-24,113.07646002681973,175.1240168518043,106.15890391853529,74.61271416145098,72.82785854869587
2022-05-25,112.880249591236,181.81337012788327,110.4189545369187,74.95165208030296,71.18898449553048
2022-05-26,112.99740134910337,178.05806598684856,107.97668038736784,74.78560366918033,69.20777813154638
2022-05-27,114.92420407517321,178.74452892781318,109.57894460992054,75.90598926541621,68.77210284595388
2022-05-30,112.01052766605004,179.9746490125636,109.3577058617565,76.59556271364882,68.53002245595955
2022-05-31,114.68100056999029,182.79616740125766,110.54836036633911,77.31862582675512,67.99950839420235
2022-06-01,114.42564575628604,183.0991643213919,111.25056661092931,76.55301257129953,69.11792988233375
2022-06-02,113.70267821516873,183.94558232426922,110.18295044482862,76.50540432516114,70.24087108598187
2022-06-03,111.978268633932,182.98542309567577,110.5630897657041,76.28020190691308,69.96321476000546
2022-06-06,109.2020270270267,183.73065872204205,107.83959952988396,75.49353633725197,68.39257721356896
2022-06-07,110.60504000780884,182.8962837952222,108.76390761097203,75.79628609784812,67.9195841293018
2022-06-08,110.74960385579536,184.55414903206812,109.24186955583852,75.38483079241628,67.42117322871678
2022-06-09,108.60780447581864,183.64775401795987,110.23127955686063,75.9226012737883,66.87716145150142
2022-06-10,106.49909539680775,184.67605372190533,111.86607126289529,75.08858159960255,66.30296241274812
2022-06-13,105.9736444163155,184.65125372230696,112.46387107167959,76.47523186075593,65.77107587582664
2022-06-14,108.73170653345497,187.65237462607462,112.72775701436548,75.77361199081852,65.46756014879084
2022-06-15,108.32130136847043,187.56875568334374,111.42157393323953,75.96482556848456,64.95732881189514
2022-06-16,105.88093826847332,182.99784689173293,110.38374498419223,76.61664473937915,65.15356893884098
2022-06-17,105.5036197657277,186.32798791735613,112.2169396039082,76.17428973411681,65.47817303134273
2022-06-20,105.08430668770094,184.0194194039758,114.46854218856564,76.87691078126984,64.73865991267698
2022-06-21,100.85991785184893,182.384944083326,114.13599773991577,75.90533571539643,65.82683457564863
2022-06-22,100.79497399827034,180.91284073060027,114.2450609017674,77.09028100618833,65.02537026432866
2022-06-23,100.45851269771656,184.49691015781596,112.88513746258333,77.118191033665,63.70956666020293
2022-06-24,101.55195047377555,179.0846955007976,114.73805751931683,76.65215511897732,64.04376588136294
2022-06-27,104.48185456414036,187.2206649317774,115.81939021490359,76.42755327322001,63.396341661415626
2022-06-28,106.31604010611797,190.07625059384765,118.95739134571993,77.09717910358246,63.68021515581152
2022-06-29,105.8997045095239,190.72717316337403,117.5834156580708,76.6409098551857,61.76491599973768
2022-06-30,104.1432445030688,190.63279464058095,117.01894026398132,76.05528044481424,62.90112011983776
2022-07-01,108.34072805258702,191.4534243265067,117.42657660242857,75.8943982207199,63.46831967197094
2022-07-04,108.45895906913255,192.9159885961033,118.50273504834573,74.97642094912015,62.277817954578516
2022-07-05,108.50219380663617,194.72945194917412,118.1945455765111,76.44258737202142,61.12668436715044
2022-07-06,108.48233649040888,196.31227045131195,116.83790184372016,76.00463225719855,62.47531701202775
2022-07-07,108.83144664446274,196.61442369271825,118.28602159912028,76.68886305350424,61.90736153201362
2022-07-08,108.61176776946047,196.1236368612462,119.49131626269495,76.874433876009,61.26832832393747
2022-07-11,107.68370365543414,195.76092389417266,118.05022027020848,76.09850472081538,59.5307218517557
2022-07-12,106.80731176885408,195.278944967724,120.28644411764657,76.10995631351246,59.28323417346625
2022-07-13,106.77368422059266,198.47435529805716,122.25659674199454,76.75667618121847,59.13017873799933
2022-07-14,105.91025702029744,200.1944949461049,122.52047239848022,76.6211287139949,59.696494749354386
2022-07-15,104.78215532559499,192.13385172295568,122.69359979501333,77.60549415556378,58.65309511084067
2022-07-18,104.97221609683758,193.96912434124167,123.66245734700814,78.460732420037,57.53826966485656
2022-07-19,104.58337567707075,194.5553331759499,122.26177300372379,79.239816726122,57.892269937660544
2022-07-20,107.03496113781985,194.55809766620158,122.3520184468507,78.87435744036115,58.665810593913314
2022-07-21,102.8042724005424,193.55106784173836,118.86108238183581,77.99999237465275,57.5131495550222
2022-07-22,104.55297468528113,196.69147413978504,120.32617320133394,77.51461918408248,58.33764329100048
2022-07-25,106.58291586869196,199.38678860699775,117.83631141352492,77.69137446298512,58.385650128712676
2022-07-26,103.27771973416571,197.28488650546151,120.31039437309623,78.15541549502075,59.23048194664029
2022-07-27,102.75732152788748,198.4731748812392,119.8108422021898,76.40638664879049,59.1972161221611
2022-07-28,102.19462817087415,195.83238541688092,119.50575359140672,76.41614925049609,57.3293312970255
2022-07-29,100.03839325970449,192.12069767780056,118.52875665276737,76.55966417187828,57.23699350090586
2022-08-01,98.87461050493643,190.48675376461998,118.1041832186185,76.35271222536394,58.04159181446368
2022-08-02,97.22865110764309,192.86586770986546,120.44474051034165,77.41353367121964,57.39852725325901
2022-08-03,99.8861187590002,195.52416135651276,116.47560315247325,77.77438286141894,57.132603889054955
2022-08-04,101.34354620804129,196.9955436563746,118.55538168514023,78.87065255239726,57.02287745691647
2022-08-05,103.35139683655751,199.07098678797337,119.14095703523635,78.70843205980053,54.956625880168055
2022-08-08,104.5169909221739,200.5777890670531,117.2395234571779,79.5055010113899,56.16846642859936
2022-08-09,102.74808670377686,198.83060787691193,115.57530126481367,80.90221268046032,55.54071087032785
2022-08-10,101.94666213190087,200.09821904766395,118.27986711874168,82.04386677511148,55.92175615358692
2022-08-11,102.73105387875647,202.42075183491423,116.80692778940578,81.12386834895543,55.8785167591074
2022-08-12,100.84881999416602,204.63740278725754,115.02668565252972,80.92489694890307,56.807949960829085
2022-08-15,101.97267194851547,208.14739314067614,116.85840906191952,80.64875071565527,57.12449286545791
2022-08-16,101.61769429770963,210.2906327583082,117.43644825330206,81.08221771155583,56.971737555745236
2022-08-17,101.05602129047533,211.39179736407937,115.98597177946768,81.68722523048491,56.34069345093021
2022-08-18,102.17899900474781,214.65861834024747,116.3665489343338,80.98671370089785,56.94050488477291
2022-08-19,102.89421589225623,214.63807188295468,114.79207391472777,81.06180857817937,55.60538733753981
2022-08-22,102.347155626586,212.04992080714558,116.56218878700176,79.37426937985106,56.0877715266216
2022-08-23,104.19602823723018,211.62263186701944,118.29610492884379,80.60474061406002,55.32026157272263
2022-08-24,102.50770760322878,209.47418271981886,119.19448078305783,80.1884998764546,56.23655460967376
2022-08-25,103.49640630613213,207.5510736759882,119.82173085582599,80.25274377955105,56.372385004800506
2022-08-26,104.45818166556369,207.18691783242576,122.76718054722227,80.00877993653486,56.860132529670636
2022-08-29,103.98448909806697,204.9464238797422,122.80710022142674,80.99653433699932,56.939425938141305
2022-08-30,104.52347050989685,204.11686492963986,120.88849966913115,78.63109912894394,55.690879645101234
2022-08-31,102.56295222589746,198.805087048518,121.66990140151815,78.63411619014074,55.09722408324834
2022-09-01,104.0409092847973,199.4579876738929,125.21283470410435,78.56336515742808,55.59412191649146
2022-09-02,103.76658739391584,199.5167216767877,123.53713747122401,78.20597895799224,55.73223538517734
2022-09-05,102.96004658267135,197.29067757931605,122.97175124744794,79.65621955194226,56.6034866657227
2022-09-06,104.64341236420435,199.1845831432403,123.71103061280175,78.93289187826157,56.91685640586274
2022-09-07,103.54225742985213,201.88577583516167,123.66108344628238,79.59337665613289,56.23352491896528
2022-09-08,101.35611753744142,197.42511895873213,122.06002545005718,79.90927955442817,55.6803203324152
2022-09-09,98.99172169359173,195.37180576268057,123.97768251465561,80.9941568622728,55.77296148965978
2022-09-12,99.93134837508937,193.32238971502346,127.99454090875786,80.4447746970694,54.15780678126735
2022-09-13,98.01304089545981,190.83538209077088,128.3787306732093,79.84384460093501,55.35352192730794
2022-09-14,100.6958313485429,193.12937165916014,126.85150840066532,80.78709126148932,55.6874873467466
2022-09-15,97.56046428652817,192.6568053748905,124.24779877007133,81.16668955592897,56.59150379254277
2022-09-16,100.1415443141984,191.99432956865496,124.72561673380393,79.87512072904592,55.47286265161423
2022-09-19,100.48367117142128,186.70815236992192,126.65417309317239,79.44013698407045,56.38609200659575
2022-09-20,100.35389206033523,188.43728011654323,127.5174003188702,79.78071684691098,58.04564960512906
2022-09-21,99.5401053597528,185.23122886390703,127.55523815549881,80.50414820194223,57.08842615917772
2022-09-22,100.16774435366675,185.43894897400276,126.57863706559993,79.94796097009005,57.67659763055104
2022-09-23,100.12873714300477,186.21579287215584,124.75324802551233,77.55050505748791,57.69705066816879
2022-09-26,101.85028653609704,189.86810158074397,126.21934756171369,77.99518789596877,56.58284185459592
2022-09-27,102.04718917580155,186.4551120384631,127.84000736604833,77.01666089787874,56.961631906305485
2022-09-28,102.30085682338182,178.74855047842263,125.22151073584374,75.41538705730932,57.59450069609232
2022-09-29,101.75283641518227,179.2612973944776,128.0010236899839,73.2169348921262,57.17089926475858
2022-09-30,101.68319823561534,183.9119613668457,129.04691580241015,73.8623637740304,58.053398343156246
2022-10-03,102.18162088615213,187.19820882947766,131.57043994312824,73.97814128310397,56.842908776037945
2022-10-04,99.56406550050134,187.80338678408424,129.23293024396943,73.8184533543667,55.780781669641335
2022-10-05,97.55174099889733,186.56042696608637,126.8960424101959,74.92107319144513,55.89777003003134
2022-10-06,98.68448595478498,188.74365505433514,126.68089925817544,75.44118487167252,55.9350330505792
2022-10-07,98.9608902715983,186.22737067112092,127.5922278459104,76.75134199831388,55.441351403248454
2022-10-10,98.701348671232,187.53185028110047,130.79124837839723,75.65107205423085,56.04004219611388
2022-10-11,98.74749165362626,188.9228427081805,132.09691160927244,75.63969702964822,56.442752758668476
2022-10-12,99.29187037329832,191.81559999389145,131.70496614023904,74.37988939673123,57.0878478182098
2022-10-13,98.49446179295724,199.46593305690467,129.9218681358415,74.21642498348149,57.01701282448533
2022-10-14,97.34791406951044,200.62603526916865,132.1572923727847,74.03833680988512,57.47965341922795
2022-10-17,97.65784972609471,199.2496236439394,130.47746086791474,74.54391986385414,57.17097170812499
2022-10-18,96.22636850405733,199.23320677382213,133.443735950601,74.5955577462239,58.71944571423426
2022-10-19,96.84660559834825,194.38886608935317,132.97234571262962,75.10241231190076,58.12947643377298
2022-10-20,94.37665488652472,192.5513147930566,135.92527600504778,75.67640300377613,59.74340803754844
2022-10-21,95.89058538589896,191.49871321511802,137.23150833531645,77.42816517068012,59.7905332105364
2022-10-24,96.60360840441737,190.14444902619294,137.02115629826608,77.18820207230378,58.763278420517814
2022-10-25,97.0003531048429,190.6053970906767,136.1013743594745,76.44409129086223,59.82552802639154
2022-10-26,98.48641022368965,188.46463959844135,135.51636878844903,76.65859267229881,59.94276231213238
2022-10-27,101.04413245781045,191.5142117864066,136.35307771437286,76.03048459882457,60.622396249774916
2022-10-28,102.64182231268697,191.5679152921642,136.5412170695132,77.2416310288865,61.604009102958635
2022-10-31,99.81289726703156,191.59600051441527,135.48745019864822,77.02823756101822,61.89310531632394
2022-11-01,97.89813890121472,190.76696564761943,135.2270903880592,76.5875864142405,61.4449016517266
2022-11-02,96.9857657287818,191.23705360501364,135.4162925685731,76.22500914423257,62.241106331341975
2022-11-03,97.04246214154325,193.5239533590485,131.5949318031624,76.81968309163918,62.26289451547774
2022-11-04,97.8314003551434,191.2300712930848,132.46120148495712,76.70864607240576,62.835287399092344
2022-11-07,96.7702734328723,189.5199492287464,130.75079957374322,76.20879245778738,61.14140064144764
2022-11-08,97.06490180843387,188.7640814885534,128.75807206145373,77.57230148907436,61.51442295202016
2022-11-09,95.96860803752747,185.2743208211063,125.87806993555208,76.89309982336042,61.03261370823275
2022-11-10,95.09354536460816,183.20158972794906,122.88426803547976,76.93827202376373,62.363982056798186
2022-11-11,93.08834841230619,182.02856614898707,120.67921309131364,77.48459902709264,62.88657329968256
2022-11-14,91.80117461126,184.33315177067868,119.56035798499663,76.18234389529115,63.10211612220028
2022-11-15,89.94093870644208,185.0667779462226,122.81983141723332,76.58455810547672,63.51918443454119
2022-11-16,88.62595837728223,185.62308829347685,121.98462109653723,75.755287491903,62.73100402121652
2022-11-17,90.08134354739757,187.91105877890607,122.32018523232439,76.43016990451184,64.07467873043046
2022-11-18,88.8002319838458,187.60022704846963,123.02882921511203,75.67614523215309,65.75736498675052
2022-11-21,92.46268303548533,188.68613748186837,123.28895277896301,76.2459605147404,66.11261228784444
2022-11-22,93.17971906968722,188.4645646320152,123.1997252419735,77.15462751563629,67.50022547619537
2022-11-23,93.46065792837449,189.22209114380456,121.25285634823133,77.87363788204111,67.03129994604626
2022-11-24,92.25976438632736,187.7288823204981,123.71031362411836,78.0964500017562,66.3709760640032
2022-11-25,93.26981219305667,181.44623487577252,126.83069768306738,77.92324482842203,66.42848045933025
2022-11-28,92.47004950310536,181.153979941225,124.00170896445188,77.46863578517595,66.82342204511131
2022-11-29,92.65983744028935,184.86845308240538,122.32679651038023,78.69364535381061,66.50868863143307
2022-11-30,96.37492850509545,187.34556579079216,121.9022612433376,78.1333071278264,66.99254369036211
2022-12-01,96.25141688246434,189.96057332616127,120.3530543135982,77.3019375340792,67.27963897538194
2022-12-02,97.97511260913758,193.3472405653926,121.2241062014932,77.8615464931291,66.44491125357746
2022-12-05,96.94585711422037,193.64231497344048,120.06875497381814,77.2285730661808,66.91198957622618
2022-12-06,96.91202376182049,194.23458606552236,123.697926269816,76.47679870956469,67.68142510909611
2022-12-07,99.58903628063713,192.60723128158529,125.75875953576883,75.3401339908841,67.85376299697741
2022-12-08,98.65766513206738,191.80572443997937,126.1644516413119,74.97431666475302,68.88942107200592
2022-12-09,101.44744820849701,193.52855238594526,127.98133589976011,74.925067953905,67.84349781724426
2022-12-12,102.56974673713744,196.88947334123102,129.96380969285462,75.13294202011951,68.27579874308393
2022-12-13,101.7107110565651,196.5580523473076,129.01319925354235,75.90484482140708,67.27990856812696
2022-12-14,102.71757755803652,195.3710586326995,127.63084803127165,76.34304266168797,66.34642721272263
2022-12-15,104.27506824663408,195.4267260726092,127.80866755380859,76.20613238578385,65.83324519963647
2022-12-16,105.2902655333504,197.14167255679644,129.3579694546942,76.06360694136164,65.06345867283592
2022-12-19,102.8127309608568,193.2304330056853,129.64557297775727,76.48924889962719,64.62902092546108
2022-12-20,101.695408529357,187.13888798184084,126.93609847942196,77.5367086777688,64.47340181336516
2022-12-21,101.33025591991753,185.7463160580613,125.59888072531274,77.65636388054455,65.19270379357275
2022-12-22,101.23384728381721,182.6337029082743,125.5139063348287,77.29050343930352,64.9463850568619
2022-12-23,102.21765840848886,181.38283076758364,125.42610155598344,76.50366833192197,63.65848656366735
2022-12-26,102.51466755284045,181.05627827450627,128.879286297357,75.36533482937968,64.61966758811354
2022-12-27,100.46242096326641,179.95515172678955,126.51409039954152,75.91164357056205,63.95025000105946
2022-12-28,101.06661957476344,183.7218571818884,127.42908036695712,76.39092190996062,63.92377640364053
2022-12-29,102.03307615569817,184.6197113067068,130.07925697011052,76.87272885856683,64.31340609178227
2022-12-30,102.92884037184055,185.45338701503525,134.20507687354223,76.78510916935006,64.50048160244789
2023-01-02,104.6625033116709,187.13610389314942,133.51287461776224,77.94672761428927,65.43578991520687
2023-01-03,106.02461302484028,184.21231656230472,134.45258418649206,77.56726752632805,65.86209986064463
2023-01-04,106.79109026113566,186.97742999541603,135.54324392212285,78.3674474686524,65.15953492253996
2023-01-05,106.69644483077158,186.8300328679748,135.94889050704808,78.3522081964772,67.03171230865196
2023-01-06,104.04144729197786,188.65334227493165,135.81096009017133,77.86893329872582,67.22213768894785
2023-01-09,104.74625391571726,185.88094627800547,136.66372366156068,78.37256663393222,67.11785554067971
2023-01-10,105.09876400902205,181.91157789493937,132.0802486453773,78.72782716208529,67.9772756662322
2023-01-11,105.55547835268652,184.06828778971692,133.35522269046592,79.04089342277504,68.21867347961492
2023-01-12,103.53503260267725,185.09714279988924,133.62829632928705,79.12537122616845,68.59278186847415
2023-01-13,101.85743285181219,182.81329228586029,133.26842988551024,79.11069185671809,70.84847408211894
2023-01-16,103.52932715091414,180.63992787862077,137.07602463005733,81.14098551792856,70.62254141600619
2023-01-17,103.48597352875623,183.57426323425082,135.86812917878416,82.17576142330658,70.35877842077312
2023-01-18,104.58885525796506,180.57756279926986,135.16977873926302,82.8207024972205,70.48821108003408
2023-01-19,104.65355864825969,184.85137146514455,138.92714260379145,82.93584617899819,71.48952917537463
2023-01-20,104.72060307481672,182.57422921246214,137.40894959342836,83.83716158825348,70.14311172277115
2023-01-23,106.2528006503883,184.2727830993803,136.429548024115,84.3132549311969,68.41741524530461
2023-01-24,105.43769613561038,183.47356723200846,136.20184266587597,84.3544780459743,67.92643780406446
2023-01-25,105.61230465727319,185.0887784689212,137.81370106028788,84.10342944093165,66.5381479024645
2023-01-26,104.8882699800154,183.7280661692753,138.24930903204026,84.0497736421234,66.19852202453107
2023-01-27,104.21343259936818,183.3585539658313,135.88460413628061,81.30988374978733,66.64991624930757
2023-01-30,103.74144337117292,183.51506974331414,134.94900555532206,81.50760608974585,65.9140146680406
2023-01-31,104.11355522554622,180.99553305696344,133.88286197527222,81.10709255703308,64.73886134177258
2023-02-01,103.37376682025676,182.94289250539163,133.7863720766925,82.49513627528171,64.81860612501156
2023-02-02,105.39638951046273,181.67693269033606,134.60787164147183,82.52951340361963,65.56313996195489
2023-02-03,103.98450868656437,181.14373286947222,135.42034611152235,81.5209878517215,64.17280198588774
2023-02-06,103.70721391097901,178.67645826218305,132.23175308739613,81.49558591603339,64.87464570369326
2023-02-07,103.03173211860086,172.39687572897765,134.20345245114754,80.62075971615387,65.58169998043591
2023-02-08,105.35510350740635,171.98181144816053,134.70964892459608,81.04056399114177,66.41305413842633
2023-02-09,105.69167846148515,177.96989096767885,137.31577245974316,81.30632995269112,67.48377023943402
2023-02-10,107.3915304555495,179.99554606385635,138.1934404123097,82.14730327009015,69.44364636897635
2023-02-13,105.00032508297885,179.99670653801005,140.32536596563705,81.48399367345023,69.15022693875741
2023-02-14,105.44931332615222,179.38186327727075,141.26520229167681,81.53052651149702,69.27120064195455
2023-02-15,106.91264788887649,179.4883728293334,143.923142745247,80.3851784961538,68.9250557054821
2023-02-16,107.06705564826424,180.92570381327448,144.9968966162526,80.99788643380204,68.95026549405439
2023-02-17,108.84496539786521,177.99377465709068,144.85161853515874,81.4586072066241,70.34542832169434
2023-02-20,108.007922441366,180.85684215370938,149.44798654691724,81.90207105741311,69.16392217443976
2023-02-21,110.38000950605186,182.73727557420207,151.31598643993507,81.92092320140839,68.42636446836455
2023-02-22,114.34821898705248,184.64454668478862,152.55170623585258,82.2967156676932,69.67143709899597
2023-02-23,113.73700625192669,185.83885255737326,149.97565389709234,83.71539501097871,70.6144376347984
2023-02-24,112.98623057277781,185.94174109147883,147.41903155886257,83.48246877382866,70.30971258702958
2023-02-27,115.5453890483929,187.76267105475634,148.0559014640657,83.6221470349327,71.1098818507393
2023-02-28,118.39060951292491,189.38533074669263,148.39811678480913,82.68968337045611,71.4465797195837
2023-03-01,117.47015540949641,188.49650017614107,147.21216783046307,81.955249494657,72.86173441026718
2023-03-02,116.73989465603513,187.03311442853985,147.5433245823635,82.05711523766016,72.95633249334435
2023-03-03,116.25982361855449,187.35334474657873,150.8158233086577,83.03337775548182,73.9491095382949
2023-03-06,113.91655741721532,191.53494774903,152.2992696444787,82.82745313993944,76.52810285692416
2023-03-07,112.3492486241751,188.2765940022707,150.00327184535345,82.63974240421773,77.14461691384717
2023-03-08,110.65883215626111,184.47978044575063,149.8252729080156,82.30428401260205,77.2197914557116
2023-03-09,109.38824628833818,184.95928098284074,148.24260826136785,81.85998854054269,77.96632439188829
2023-03-10,109.3505780142344,185.14313104340954,147.51150166912447,82.13191878209443,77.62773016209083
2023-03-13,109.76307316743687,185.64676973227589,146.73226850837494,80.86554413424568,80.07326410075115
2023-03-14,112.41595121599244,186.3368276611534,145.830089953837,81.98015193608246,80.2860267236215
2023-03-15,110.73432376394186,185.80406310386667,143.40882835180352,81.42559527435012,80.03224775356011
2023-03-16,112.43359019843535,189.79303745262496,143.20720109699167,82.06385157191019,79.2045915311605
2023-03-17,112.08730267076399,185.61695235405645,142.1661810382272,80.99193844470508,80.35625992339924
2023-03-20,112.02340028058622,183.5165284291022,136.65784888942852,81.58123949519239,81.28411492128437
2023-03-21,113.20570822770361,183.30094108219222,140.57396412086806,82.17751227393212,80.79391420151715
2023-03-22,111.30051756968396,179.16107229293308,142.71824346083025,82.52793466044427,81.42214731668003
2023-03-23,111.97368348656451,178.7678864353975,142.03640299256256,81.6864384750263,79.88658613807618
2023-03-24,112.27973623548,183.0472738945374,142.11956858855663,81.91863565597659,80.10389446974075
2023-03-27,113.14895230158086,183.15188940554924,139.91870000611226,80.92260412283885,80.59858541737985
2023-03-28,113.67120250898293,183.79839682084193,143.2305765192505,80.72490159205732,82.41393975157398
2023-03-29,118.0395404124207,180.61812968239127,147.0233800977228,81.62129826495588,81.62965129155822
2023-03-30,116.91636669760435,179.10810991871878,147.38560478645783,82.32584717990984,80.32737844715861
2023-03-31,115.99294920480044,178.21445332222152,149.50106609220566,82.35654832258516,79.43568490895304
2023-04-03,114.91488632238062,177.46873889830331,149.90730163823997,81.53362926871232,78.10997540871612
2023-04-04,113.9646316431034,180.74841623293463,147.25483520838662,82.10678354221717,79.48985704231475
2023-04-05,112.88084035902581,182.22294286585944,146.48052881351268,82.14103095589503,81.11470857422788
2023-04-06,114.97215168272601,179.4450268083579,146.7919596571595,80.17724303736047,81.47679554440181
2023-04-07,117.51722410070684,180.1184993470456,145.93525564529455,80.85735543264732,82.7933640886773
2023-04-10,116.51825675724339,181.43599804442184,145.54981165716435,80.853973731917,82.96419290509229
2023-04-11,115.06680875506264,184.42144462636588,145.41686657517613,81.90076518555827,82.8910874638585
2023-04-12,115.92032839025532,188.62125003366415,145.30483529364807,80.97970568645671,82.5652983439893
2023-04-13,114.96747685876385,185.99782643131272,145.45605818935005,78.33472106117154,82.26471945587869
2023-04-14,116.10650621763095,183.93874191583754,143.4199882468783,78.58180495072483,80.67258518651947
2023-04-17,116.4887650537683,180.76262614360198,142.07484492544543,78.84001880522405,80.97446403489477
2023-04-18,113.84247169774382,180.21836488323203,139.659979798484,77.46660966662108,80.96006358636552
2023-04-19,116.58860812363902,181.45521976842838,141.57649280712283,76.68957200310655,81.76682155449643
2023-04-20,119.85507468472659,184.04481057902495,137.62450606268274,78.96189060604488,81.89298221821858
2023-04-21,118.759903340991,183.89924206540647,139.84704059529938,78.72519613478998,81.74980480316196
2023-04-24,118.08023307373044,183.12424556702243,142.55607710442428,79.34984451391581,80.86749414873825
2023-04-25,118.61925568905653,183.5666335185682,142.01811696667104,78.82532201489074,80.97003522075448
2023-04-26,119.2492620951932,181.47243963360324,137.12278098167852,77.1272163596238,81.7694093378158
2023-04-27,120.47786230117612,186.9391951066604,136.49550060439876,77.00559824135632,80.60459048109102
2023-04-28,124.25964299155304,182.80852201670393,136.42131649439028,76.80708819305335,80.72268405315825
2023-05-01,123.94707865546928,183.33521372775587,134.60323690957097,76.50094548488275,80.99226901118185
2023-05-02,122.46681934985628,188.68295350910017,133.70728382749425,76.42502018125451,80.27589469335857
2023-05-03,119.93451931852195,188.75337250695438,136.564319257654,76.65413158336501,79.69905965087474
2023-05-04,118.6242486771564,188.3015479039228,137.85043236597733,76.54947841487821,79.96272767478001
2023-05-05,118.5862233725968,187.40882516827048,136.17256518228533,75.55435678488902,78.83368895232323
2023-05-08,121.90619825849906,186.9856004438086,133.28932517736942,75.95798954060417,79.21581927370914
2023-05-09,120.96811453762422,190.68571223570748,132.7414839646257,74.43193052796182,78.33653892208234
2023-05-10,121.40508616180246,184.89362835876506,132.40024527542116,72.85908265894045,79.44050560791013
2023-05-11,121.39715640598472,188.9788809498198,133.34077422371124,73.44353834625434,81.89038361012744
2023-05-12,123.64506936136301,185.28145734624198,132.41702025839936,73.85208120776984,81.01741690556582
2023-05-15,128.5373372351314,184.6387892098454,133.38542464179477,73.82323188643296,81.6030914858502
2023-05-16,127.52238593535445,183.577870310151,136.9880602061972,72.76286103040152,80.87229907580208
2023-05-17,126.59557832619606,185.15586873914108,138.5616577015744,72.23835682421385,81.98893189536113
2023-05-18,128.65584465042573,181.08889964014304,138.5166727080326,72.05430242166216,80.69450016178045
2023-05-19,130.0277459845884,182.32099049898713,138.2175519620253,70.86973193590327,81.22187197193382
2023-05-22,133.77461573685306,187.64100341151274,137.5939422291112,70.33584411265491,80.34340553616323
2023-05-23,134.99883473600482,184.12716997624386,139.86743593120872,70.83530630103714,80.15732652136701
2023-05-24,134.2845186044501,184.67056359679668,138.72476923170393,71.92232716527906,79.12956081998543
2023-05-25,135.52733567999445,183.00914657377655,138.85585504896483,71.6209172379545,79.99715997307464
2023-05-26,137.8688869517914,184.16025039069282,138.9983611178117,72.20858786774794,79.1685532494234
2023-05-29,139.63447071002466,184.2609938798141,138.09838524680555,70.78414882042838,79.75905396054029
2023-05-30,140.7473344467371,182.6559304106208,135.58893659361138,71.29213518915272,79.43428733874302
2023-05-31,143.0871361782342,183.96519692425684,136.2307567238896,70.70675651362144,79.34455551205055
2023-06-01,145.69415338833255,188.74808668499,136.16260625096803,70.95087291348355,79.52236242582083
